playerId,Name,seasonId,teamAbbrev,goals,assists,points,plusMinus,powerPlayGoals,powerPlayPoints,gameWinningGoals,otGoals,shots,shifts,shorthandedGoals,shorthandedPoints,pim,toi,games,ppg,gpg,apg,spg,positionCode,team_points,team_wins
8480008,Adam Ruzicka,20222023,CGY,6,14,20,-1,2,6,2,0,64,731,0,0,8,11.575757575757576,44,0.45454545454545453,0.13636363636363635,0.3181818181818182,1.4545454545454546,C,93,38
8480188,Fabian Zetterlund,20222023,NJD,6,14,20,4,1,3,1,1,81,780,0,0,6,12.953703703703702,45,0.4444444444444444,0.13333333333333333,0.3111111111111111,1.8,LW,112,52
8480205,Emil Bemstrom,20192020,CBJ,10,10,20,-10,5,8,4,1,97,907,0,0,8,12.268749999999999,56,0.35714285714285715,0.17857142857142858,0.17857142857142858,1.7321428571428572,RW,81,33
8481093,Rafael Harvey,20222023,MTL,14,6,20,7,4,4,1,0,58,686,1,1,10,17.22941176470588,34,0.5882352941176471,0.4117647058823529,0.17647058823529413,1.7058823529411764,LW,68,31
8473986,Alex Killorn,20122013,TBL,7,12,19,-6,1,3,2,0,82,792,0,0,14,16.818859649122807,38,0.5,0.18421052631578946,0.3157894736842105,2.1578947368421053,LW,40,18
8475164,Jakob Silfverberg,20122013,OTT,10,9,19,9,2,3,2,0,134,1063,1,1,12,16.228819444444444,48,0.3958333333333333,0.20833333333333334,0.1875,2.7916666666666665,RW,56,25
8475765,Vladimir Tarasenko,20122013,STL,8,11,19,1,3,5,1,0,75,778,0,0,10,13.410087719298245,38,0.5,0.21052631578947367,0.2894736842105263,1.9736842105263157,RW,60,29
8482667,William Eklund,20232024,SJS,8,11,19,-22,4,6,4,1,77,989,0,1,20,18.302836879432625,47,0.40425531914893614,0.1702127659574468,0.23404255319148937,1.6382978723404256,LW,30,13
8473504,Cal Clutterbuck,20082009,MIN,11,7,18,-5,1,1,1,0,136,1603,0,0,76,13.005128205128205,78,0.23076923076923078,0.14102564102564102,0.08974358974358974,1.7435897435897436,RW,89,40
8474715,Cam Atkinson,20122013,CBJ,9,9,18,9,1,2,1,0,91,738,0,0,4,15.586190476190476,35,0.5142857142857142,0.2571428571428571,0.2571428571428571,2.6,RW,55,24
8475170,Brayden Schenn,20112012,PHI,12,6,18,-7,4,5,3,0,97,1000,0,0,34,14.124382716049384,54,0.3333333333333333,0.2222222222222222,0.1111111111111111,1.7962962962962963,C,103,47
8475220,Marcus Foligno,20122013,BUF,5,13,18,-4,1,4,0,0,55,789,0,1,41,13.627304964539007,47,0.3829787234042553,0.10638297872340426,0.2765957446808511,1.1702127659574468,LW,48,21
8476453,Nikita Kucherov,20132014,TBL,9,9,18,3,3,4,3,0,102,918,0,0,14,13.115064102564103,52,0.34615384615384615,0.17307692307692307,0.17307692307692307,1.9615384615384615,RW,101,46
8476458,Ryan Strome,20132014,NYI,7,11,18,-1,4,7,1,0,89,703,0,0,8,15.18918918918919,37,0.4864864864864865,0.1891891891891892,0.2972972972972973,2.4054054054054053,C,79,34
8476539,Jonathan Marchessault,20152016,TBL,7,11,18,-10,4,7,1,0,81,694,0,0,17,12.08925925925926,45,0.4,0.15555555555555556,0.24444444444444444,1.8,RW,97,46
8476905,Chandler Stephenson,20172018,WSH,6,12,18,13,0,0,0,0,36,1081,0,0,8,11.868905472636817,67,0.26865671641791045,0.08955223880597014,0.1791044776119403,0.5373134328358209,C,105,49
8477955,Jared McCann,20152016,VAN,9,9,18,-6,1,3,1,0,106,1250,0,0,32,12.521980676328502,69,0.2608695652173913,0.13043478260869565,0.13043478260869565,1.536231884057971,LW,75,31
8478856,Conor Garland,20182019,ARI,13,5,18,1,4,6,2,0,118,810,0,0,12,12.790070921985816,47,0.3829787234042553,0.2765957446808511,0.10638297872340426,2.5106382978723403,RW,86,39
8479992,Michael Rasmussen,20182019,DET,8,10,18,-8,4,4,0,0,74,1014,0,0,29,12.076075268817204,62,0.2903225806451613,0.12903225806451613,0.16129032258064516,1.1935483870967742,C,74,32
8480015,Owen Tippett,20202021,FLA,7,11,18,-5,2,3,2,0,86,683,0,0,6,11.48111111111111,45,0.4,0.15555555555555556,0.24444444444444444,1.9111111111111112,RW,79,37
8481032,Paul Cotter,20222023,VGK,13,5,18,-5,0,0,1,0,76,864,0,0,15,12.826969696969698,55,0.32727272727272727,0.23636363636363636,0.09090909090909091,1.3818181818181818,C,111,51
8481580,Connor McMichael,20212022,WSH,9,9,18,-3,0,0,0,0,105,922,0,0,10,10.468137254901961,68,0.2647058823529412,0.1323529411764706,0.1323529411764706,1.5441176470588236,C,100,44
8482092,Ridly Greig,20232024,OTT,7,11,18,16,2,2,0,0,54,706,1,1,33,14.383823529411766,34,0.5294117647058824,0.20588235294117646,0.3235294117647059,1.588235294117647,C,40,19
8482159,Tyson Foerster,20232024,PHI,7,11,18,2,3,6,0,0,101,1054,0,0,22,17.037152777777777,48,0.375,0.14583333333333334,0.22916666666666666,2.1041666666666665,RW,56,25
8484153,Leo Carlsson,20232024,ANA,8,10,18,-6,3,7,0,0,62,604,0,0,8,18.421264367816093,29,0.6206896551724138,0.27586206896551724,0.3448275862068966,2.1379310344827585,C,36,17
8474149,Evgenii Dadonov,20102011,FLA,8,9,17,0,1,1,0,0,60,686,0,0,14,14.254166666666666,36,0.4722222222222222,0.2222222222222222,0.25,1.6666666666666667,RW,72,30
8476858,Phillip Di,20152016,CAR,7,10,17,0,0,0,1,1,68,789,0,0,18,14.266260162601625,41,0.4146341463414634,0.17073170731707318,0.24390243902439024,1.6585365853658536,LW,86,35
8477425,Miles Wood,20162017,NJD,8,9,17,-21,2,4,0,0,105,1038,0,0,86,12.8525,60,0.2833333333333333,0.13333333333333333,0.15,1.75,LW,70,28
8479316,Luke Kunin,20182019,MIN,6,11,17,-9,0,1,1,0,88,1014,0,0,27,15.885374149659864,49,0.3469387755102041,0.12244897959183673,0.22448979591836735,1.7959183673469388,C,83,37
8479520,Brandon Duhaime,20212022,MIN,6,11,17,-2,0,0,1,0,91,1156,0,0,122,10.218125,80,0.2125,0.075,0.1375,1.1375,RW,113,53
8481477,Nico Sturm,20202021,MIN,11,6,17,10,0,0,2,0,64,743,0,0,17,10.845666666666666,50,0.34,0.22,0.12,1.28,C,75,35
8482062,Cole Smith,20222023,NSH,4,13,17,-3,0,0,1,0,64,1170,0,2,60,12.742512077294686,69,0.2463768115942029,0.057971014492753624,0.18840579710144928,0.927536231884058,LW,92,42
8482720,Matthew Knies,20232024,TOR,8,9,17,2,0,2,1,0,56,804,0,0,21,14.259090909090908,44,0.38636363636363635,0.18181818181818182,0.20454545454545456,1.2727272727272727,LW,58,25
8476480,Vladislav Namestnikov,20142015,TBL,9,7,16,1,1,2,3,0,46,697,0,0,13,11.995348837209301,43,0.37209302325581395,0.20930232558139536,0.16279069767441862,1.069767441860465,C,108,50
8476871,Tanner Pearson,20142015,LAK,12,4,16,14,1,1,3,0,68,753,0,0,14,13.292063492063491,42,0.38095238095238093,0.2857142857142857,0.09523809523809523,1.619047619047619,LW,95,40
8476934,Brock McGinn,20162017,CAR,7,9,16,-11,0,0,1,0,74,1017,0,1,6,11.997368421052633,57,0.2807017543859649,0.12280701754385964,0.15789473684210525,1.2982456140350878,LW,87,36
8477942,Kevin Fiala,20162017,NSH,11,5,16,1,0,0,1,0,114,1016,0,0,18,13.512345679012345,54,0.2962962962962963,0.2037037037037037,0.09259259259259259,2.111111111111111,LW,94,41
8477987,Ryan Donato,20182019,MIN,4,12,16,-4,0,5,1,1,64,417,0,0,4,15.542424242424243,22,0.7272727272727273,0.18181818181818182,0.5454545454545454,2.909090909090909,C,83,37
8478042,Viktor Arvidsson,20152016,NSH,8,8,16,-8,1,1,3,0,139,950,0,0,35,12.401190476190477,56,0.2857142857142857,0.14285714285714285,0.14285714285714285,2.482142857142857,RW,96,41
8480028,Morgan Frost,20212022,PHI,5,11,16,-11,1,2,0,0,85,1073,0,0,14,13.922424242424242,55,0.2909090909090909,0.09090909090909091,0.2,1.5454545454545454,C,61,25
8480798,Philipp Kurashev,20202021,CHI,8,8,16,-9,2,5,1,0,65,884,0,0,12,13.078086419753086,54,0.2962962962962963,0.14814814814814814,0.14814814814814814,1.2037037037037037,C,55,24
8481058,Jesse Ylönen,20222023,MTL,6,10,16,-11,1,1,1,0,43,623,0,0,0,13.446846846846848,37,0.43243243243243246,0.16216216216216217,0.2702702702702703,1.162162162162162,RW,68,31
8482496,Nils Aman,20222023,VAN,4,12,16,-12,0,0,1,0,50,1239,0,2,18,12.702205882352942,68,0.23529411764705882,0.058823529411764705,0.17647058823529413,0.7352941176470589,C,83,38
8475231,Casey Cizikas,20122013,NYI,6,9,15,0,0,1,1,0,45,695,0,0,14,10.786666666666665,45,0.3333333333333333,0.13333333333333333,0.2,1,C,55,24
8475287,Erik Haula,20132014,MIN,6,9,15,14,0,0,1,0,56,767,1,1,29,10.146376811594203,46,0.32608695652173914,0.13043478260869565,0.1956521739130435,1.2173913043478262,LW,98,43
8477508,Curtis Lazar,20142015,OTT,6,9,15,1,0,0,0,0,92,1228,0,0,14,12.89676616915423,67,0.22388059701492538,0.08955223880597014,0.13432835820895522,1.373134328358209,C,99,43
8477979,Nicolas Aube,20192020,PHI,7,8,15,1,2,3,1,0,48,615,0,0,19,11.289814814814815,36,0.4166666666666667,0.19444444444444445,0.2222222222222222,1.3333333333333333,RW,89,41
8477998,Warren Foegele,20182019,CAR,10,5,15,-17,0,0,3,0,106,1412,0,0,20,12.493722943722943,77,0.19480519480519481,0.12987012987012986,0.06493506493506493,1.3766233766233766,LW,99,46
8478115,Pierre Engvall,20192020,TOR,8,7,15,4,0,0,3,0,72,805,1,2,6,11.933680555555556,48,0.3125,0.16666666666666666,0.14583333333333334,1.5,LW,81,36
8478873,Troy Terry,20192020,ANA,4,11,15,-5,0,2,0,0,73,898,0,0,6,14.518439716312058,47,0.3191489361702128,0.0851063829787234,0.23404255319148937,1.553191489361702,RW,67,29
8480813,Joe Veleno,20212022,DET,8,7,15,-14,0,0,0,0,73,1107,0,0,22,13.21439393939394,66,0.22727272727272727,0.12121212121212122,0.10606060606060606,1.106060606060606,C,74,32
8480821,Filip Zadina,20192020,DET,8,7,15,-13,4,7,1,0,60,514,0,0,2,15.173214285714286,28,0.5357142857142857,0.2857142857142857,0.25,2.142857142857143,RW,39,17
8481789,Tye Kartye,20232024,SEA,8,7,15,0,0,0,0,0,77,748,0,0,29,12.128260869565217,46,0.32608695652173914,0.17391304347826086,0.15217391304347827,1.673913043478261,LW,52,21
8482117,Lukas Reichel,20222023,CHI,7,8,15,-8,0,3,0,0,42,424,0,0,6,16.366666666666667,23,0.6521739130434783,0.30434782608695654,0.34782608695652173,1.826086956521739,LW,59,26
8482146,Luke Evangelista,20222023,NSH,7,8,15,7,0,2,1,0,54,433,0,0,6,16.572916666666668,24,0.625,0.2916666666666667,0.3333333333333333,2.25,RW,92,42
8482699,Dylan Guenther,20222023,ARI,6,9,15,-7,4,6,1,0,53,601,0,0,10,13.112121212121211,33,0.45454545454545453,0.18181818181818182,0.2727272727272727,1.606060606060606,RW,70,28
8483505,Matthew Poitras,20232024,BOS,5,10,15,4,0,1,1,0,40,601,0,0,6,13.395959595959596,33,0.45454545454545453,0.15151515151515152,0.30303030303030304,1.2121212121212122,C,71,31
8474709,Matt Martin,20102011,NYI,5,9,14,-13,0,0,1,0,60,1001,0,1,147,10.957598039215686,68,0.20588235294117646,0.07352941176470588,0.1323529411764706,0.8823529411764706,LW,73,30
8474715,Cam Atkinson,20112012,CBJ,7,7,14,1,1,2,0,0,66,535,0,0,14,15.387654320987656,27,0.5185185185185185,0.25925925925925924,0.25925925925925924,2.4444444444444446,RW,65,29
8475314,Anders Lee,20132014,NYI,9,5,14,3,2,2,0,0,68,464,0,0,14,15.722727272727271,22,0.6363636363636364,0.4090909090909091,0.22727272727272727,3.090909090909091,LW,79,34
8475745,Charlie Coyle,20122013,MIN,8,6,14,3,1,1,2,0,50,762,0,0,28,15.062612612612615,37,0.3783783783783784,0.21621621621621623,0.16216216216216217,1.3513513513513513,C,55,26
8475855,Jesper Fast,20142015,NYR,6,8,14,-1,0,1,0,0,52,1030,0,0,8,11.804310344827586,58,0.2413793103448276,0.10344827586206896,0.13793103448275862,0.896551724137931,RW,113,53
8476960,Andreas Athanasiou,20152016,DET,9,5,14,1,0,0,1,0,53,518,1,1,5,9.017567567567568,37,0.3783783783783784,0.24324324324324326,0.13513513513513514,1.4324324324324325,C,93,41
8477846,Ryan Carpenter,20172018,VGK,9,5,14,0,0,0,2,0,65,600,1,1,9,13.135648148148148,36,0.3888888888888889,0.25,0.1388888888888889,1.8055555555555556,C,109,51
8478458,Jack Roslovic,20172018,WPG,5,9,14,5,0,0,1,0,38,519,0,0,2,12.322043010752688,31,0.45161290322580644,0.16129032258064516,0.2903225806451613,1.2258064516129032,C,114,52
8479536,Axel Jonsson,20222023,WPG,6,8,14,-1,0,0,2,0,54,754,0,1,8,10.456,50,0.28,0.12,0.16,1.08,LW,95,46
8479941,Justin Danforth,20212022,CBJ,10,4,14,-5,0,1,1,0,72,792,0,0,10,12.571111111111112,45,0.3111111111111111,0.2222222222222222,0.08888888888888889,1.6,RW,81,37
8481582,Nicholas Robertson,20232024,TOR,7,7,14,2,1,2,1,0,44,421,0,0,0,10.927380952380954,28,0.5,0.25,0.25,1.5714285714285714,LW,58,25
8481604,Pavel Dorofeyev,20232024,VGK,7,7,14,5,0,0,0,0,59,467,0,0,4,13.50654761904762,28,0.5,0.25,0.25,2.107142857142857,LW,64,29
8482475,Yegor Chinakhov,20212022,CBJ,7,7,14,-27,1,1,1,0,98,1057,0,0,16,12.502956989247311,62,0.22580645161290322,0.11290322580645161,0.11290322580645161,1.5806451612903225,RW,81,37
8484145,Zach Benson,20232024,BUF,4,10,14,-4,0,0,1,0,57,683,0,0,20,14.97972972972973,37,0.3783783783783784,0.10810810810810811,0.2702702702702703,1.5405405405405406,LW,48,22
8474578,Erik Karlsson,20122013,OTT,6,8,14,8,2,4,2,0,79,484,1,1,8,4.566666666666666,17,0.8235294117647058,0.35294117647058826,0.47058823529411764,4.647058823529412,D,56,25
8475220,Marcus Foligno,20112012,BUF,6,7,13,6,2,3,1,0,23,280,0,0,9,15.81547619047619,14,0.9285714285714286,0.42857142857142855,0.5,1.6428571428571428,LW,89,39
8475768,Jaden Schwartz,20122013,STL,7,6,13,-4,0,0,1,0,50,846,0,0,4,12.468148148148149,45,0.28888888888888886,0.15555555555555556,0.13333333333333333,1.1111111111111112,C,60,29
8477409,Carter Verhaeghe,20192020,TBL,9,4,13,-9,1,1,1,0,57,692,0,0,8,9.361538461538462,52,0.25,0.17307692307692307,0.07692307692307693,1.0961538461538463,C,92,43
8477416,Oliver Bjorkstrand,20162017,CBJ,6,7,13,4,0,0,2,0,55,483,0,0,6,14.08974358974359,26,0.5,0.23076923076923078,0.2692307692307692,2.1153846153846154,RW,108,50
8477429,Andrew Copp,20152016,WPG,7,6,13,8,0,0,0,0,54,928,0,0,6,8.003246753246753,77,0.16883116883116883,0.09090909090909091,0.07792207792207792,0.7012987012987013,C,78,35
8477939,William Nylander,20152016,TOR,6,7,13,1,1,3,1,0,43,472,0,0,4,16.33787878787879,22,0.5909090909090909,0.2727272727272727,0.3181818181818182,1.9545454545454546,RW,69,29
8478020,Michael Amadio,20182019,LAK,6,7,13,-1,0,0,0,0,37,606,0,0,6,10.206201550387597,43,0.3023255813953488,0.13953488372093023,0.16279069767441862,0.8604651162790697,RW,71,31
8478043,Sam Lafferty,20192020,PIT,6,7,13,5,0,0,1,0,56,734,0,0,23,9.616333333333333,50,0.26,0.12,0.14,1.12,C,86,40
8478047,Michael Bunting,20202021,ARI,10,3,13,-1,3,3,1,0,38,467,0,0,12,16.69206349206349,21,0.6190476190476191,0.47619047619047616,0.14285714285714285,1.8095238095238095,LW,54,24
8478133,Jake Evans,20202021,MTL,3,10,13,2,0,0,0,0,55,832,1,2,29,11.835106382978724,47,0.2765957446808511,0.06382978723404255,0.2127659574468085,1.1702127659574468,C,59,24
8478233,Andrew Mangiapane,20182019,CGY,8,5,13,11,0,0,1,0,65,653,0,0,12,10.543939393939395,44,0.29545454545454547,0.18181818181818182,0.11363636363636363,1.4772727272727273,LW,107,50
8478434,Keegan Kolesar,20202021,VGK,3,10,13,-4,0,0,0,0,46,588,0,0,30,9.546212121212122,44,0.29545454545454547,0.06818181818181818,0.22727272727272727,1.0454545454545454,RW,82,40
8478873,Troy Terry,20182019,ANA,4,9,13,8,2,6,0,0,25,585,0,0,2,13.945833333333333,32,0.40625,0.125,0.28125,0.78125,RW,80,35
8480074,Alexandre Texier,20192020,CBJ,6,7,13,3,0,1,1,1,49,599,0,0,10,12.748148148148148,36,0.3611111111111111,0.16666666666666666,0.19444444444444445,1.3611111111111112,C,81,33
8480845,Rasmus Kupari,20212022,LAK,5,8,13,-5,1,3,1,0,51,986,1,1,18,11.801754385964912,57,0.22807017543859648,0.08771929824561403,0.14035087719298245,0.8947368421052632,C,99,44
8480995,Pontus Holmberg,20222023,TOR,5,8,13,0,1,1,2,0,27,524,0,0,18,10.419819819819821,37,0.35135135135135137,0.13513513513513514,0.21621621621621623,0.7297297297297297,RW,111,50
8481528,Dylan Cozens,20202021,BUF,4,9,13,-15,1,1,0,0,62,755,0,0,16,14.356097560975611,41,0.3170731707317073,0.0975609756097561,0.21951219512195122,1.5121951219512195,C,37,15
8481533,Trevor Zegras,20202021,ANA,3,10,13,6,0,0,0,0,53,465,0,0,12,15.39722222222222,24,0.5416666666666666,0.125,0.4166666666666667,2.2083333333333335,C,43,17
8482155,Alex Laferriere,20232024,LAK,6,7,13,-6,0,2,1,0,88,711,0,0,24,12.976515151515152,44,0.29545454545454547,0.13636363636363635,0.1590909090909091,2,RW,54,22
8482157,Will Cuylle,20232024,NYR,8,5,13,2,0,1,1,0,69,740,0,0,36,11.36099290780142,47,0.2765957446808511,0.1702127659574468,0.10638297872340426,1.4680851063829787,LW,63,30
8475172,Nazem Kadri,20102011,TOR,3,9,12,-3,0,2,0,0,51,555,0,0,8,15.77528735632184,29,0.41379310344827586,0.10344827586206896,0.3103448275862069,1.7586206896551724,C,85,37
8476624,Barclay Goodrow,20142015,SJS,4,8,12,-1,0,0,2,0,68,994,0,1,35,11.071666666666665,60,0.2,0.06666666666666667,0.13333333333333333,1.1333333333333333,C,89,40
8476889,Radek Faksa,20152016,DAL,5,7,12,9,0,1,1,0,67,834,0,0,16,12.353703703703703,45,0.26666666666666666,0.1111111111111111,0.15555555555555556,1.488888888888889,C,109,50
8477573,Nathan Walker,20212022,STL,8,4,12,1,0,0,2,0,38,452,0,0,2,11.542222222222222,30,0.4,0.26666666666666666,0.13333333333333333,1.2666666666666666,LW,109,49
8477930,Pierre Bellemare,20142015,PHI,6,6,12,-3,0,0,1,0,113,1490,0,0,18,12.831893004115228,81,0.14814814814814814,0.07407407407407407,0.07407407407407407,1.3950617283950617,LW,84,33
8477964,Ivan Barbashev,20162017,STL,5,7,12,5,0,0,1,0,20,489,0,0,2,11.791111111111112,30,0.4,0.16666666666666666,0.23333333333333334,0.6666666666666666,C,99,46
8478474,Lawson Crouse,20162017,ARI,5,7,12,-20,0,0,2,0,84,1212,1,1,48,11.888425925925926,72,0.16666666666666666,0.06944444444444445,0.09722222222222222,1.1666666666666667,LW,70,30
8478874,Adam Gaudette,20182019,VAN,5,7,12,-8,0,2,1,0,55,897,0,0,18,10.949107142857143,56,0.21428571428571427,0.08928571428571429,0.125,0.9821428571428571,C,81,35
8479390,Taylor Raddysh,20212022,TBL,5,7,12,5,0,1,1,0,61,838,1,1,8,11.05440251572327,53,0.22641509433962265,0.09433962264150944,0.1320754716981132,1.150943396226415,RW,110,51
8479525,Ross Colton,20202021,TBL,9,3,12,3,0,0,4,0,46,441,0,0,16,10.564444444444444,30,0.4,0.3,0.1,1.5333333333333334,C,75,36
8479996,Cody Glass,20192020,VGK,5,7,12,-7,1,6,1,0,51,627,0,0,6,13.36025641025641,39,0.3076923076923077,0.1282051282051282,0.1794871794871795,1.3076923076923077,C,86,39
8480025,MacKenzie Entwistle,20212022,CHI,5,7,12,-16,0,0,0,0,34,795,1,1,23,10.244545454545456,55,0.21818181818181817,0.09090909090909091,0.12727272727272726,0.6181818181818182,RW,68,28
8480448,Parker Kelly,20212022,OTT,7,5,12,-4,0,0,0,0,48,669,0,0,60,10.575609756097561,41,0.2926829268292683,0.17073170731707318,0.12195121951219512,1.170731707317073,LW,73,33
8480748,Kiefer Sherwood,20182019,ANA,6,6,12,1,0,0,1,0,60,784,0,0,8,11.370333333333333,50,0.24,0.12,0.12,1.2,LW,80,35
8480762,Eric Robinson,20192020,CBJ,7,5,12,10,0,0,3,0,69,774,0,0,12,10.950666666666667,50,0.24,0.14,0.1,1.38,LW,81,33
8474157,Max Pacioretty,20082009,MTL,3,8,11,-3,1,3,0,0,57,550,0,0,27,12.620098039215685,34,0.3235294117647059,0.08823529411764706,0.23529411764705882,1.6764705882352942,LW,93,41
8475752,Tyler Pitlick,20162017,EDM,8,3,11,0,0,0,1,0,54,455,0,0,6,9.924193548387096,31,0.3548387096774194,0.25806451612903225,0.0967741935483871,1.7419354838709677,C,103,47
8475810,Bryan Rust,20152016,PIT,4,7,11,1,0,1,1,0,68,765,0,0,12,12.497560975609755,41,0.2682926829268293,0.0975609756097561,0.17073170731707318,1.6585365853658536,RW,104,48
8476393,Nick Cousins,20152016,PHI,6,5,11,5,0,2,1,0,41,529,0,0,4,10.731018518518518,36,0.3055555555555556,0.16666666666666666,0.1388888888888889,1.1388888888888888,C,96,41
8477962,Brendan Lemieux,20182019,WPG,9,2,11,10,0,0,1,0,37,472,0,0,64,7.415151515151515,44,0.25,0.20454545454545456,0.045454545454545456,0.8409090909090909,LW,99,47
8478366,Frank Vatrano,20152016,BOS,8,3,11,-3,0,0,1,1,99,660,0,0,14,11.880341880341879,39,0.28205128205128205,0.20512820512820512,0.07692307692307693,2.5384615384615383,RW,93,42
8478508,Yakov Trenin,20202021,NSH,5,6,11,4,0,0,0,0,62,687,0,0,22,11.562222222222221,45,0.24444444444444444,0.1111111111111111,0.13333333333333333,1.3777777777777778,C,64,31
8478519,Anthony Cirelli,20172018,TBL,5,6,11,11,0,0,0,0,26,352,0,1,6,13.231481481481481,18,0.6111111111111112,0.2777777777777778,0.3333333333333333,1.4444444444444444,C,113,54
8479336,Carl Grundstrom,20202021,LAK,6,5,11,-10,0,2,3,0,66,786,0,0,16,12.474822695035462,47,0.23404255319148937,0.1276595744680851,0.10638297872340426,1.4042553191489362,RW,49,21
8479351,Sam Steel,20182019,ANA,6,5,11,2,0,2,0,0,33,421,1,1,8,14.965151515151517,22,0.5,0.2727272727272727,0.22727272727272727,1.5,C,80,35
8479359,Beck Malenstyn,20232024,WSH,4,7,11,3,0,0,0,0,56,848,0,0,12,14.045185185185185,45,0.24444444444444444,0.08888888888888889,0.15555555555555556,1.2444444444444445,LW,51,22
8479514,Rem Pitlick,20212022,MIN,6,5,11,1,0,0,1,0,13,245,0,0,12,9.698333333333334,20,0.55,0.3,0.25,0.65,C,113,53
8479543,Michael Pezzetta,20212022,MTL,5,6,11,-7,0,0,0,0,49,596,0,0,81,7.8359477124183,51,0.21568627450980393,0.09803921568627451,0.11764705882352941,0.9607843137254902,LW,55,22
8479994,Jaret Anderson,20202021,LAK,7,4,11,-9,1,1,2,0,37,628,0,0,6,13.509803921568627,34,0.3235294117647059,0.20588235294117646,0.11764705882352941,1.088235294117647,C,49,21
8480144,David Kampf,20172018,CHI,4,7,11,-9,0,0,0,0,46,855,0,0,12,12.79963768115942,46,0.2391304347826087,0.08695652173913043,0.15217391304347827,1,C,76,33
8480355,Mark Kastelic,20222023,OTT,7,4,11,-6,0,0,2,0,73,1038,0,0,102,8.893076923076922,65,0.16923076923076924,0.1076923076923077,0.06153846153846154,1.123076923076923,C,86,39
8481028,Martin Pospisil,20232024,CGY,4,7,11,9,0,0,0,0,60,556,0,0,22,11.736868686868688,33,0.3333333333333333,0.12121212121212122,0.21212121212121213,1.8181818181818181,C,49,22
8481641,Joel Kiviranta,20202021,DAL,6,5,11,3,1,1,0,0,31,481,0,0,6,12.173717948717949,26,0.4230769230769231,0.23076923076923078,0.19230769230769232,1.1923076923076923,LW,60,23
8482055,Drew O,20222023,PIT,5,6,11,-3,0,0,0,0,62,647,0,0,12,9.815579710144927,46,0.2391304347826087,0.10869565217391304,0.13043478260869565,1.3478260869565217,LW,91,40
8482652,Walker Duehr,20222023,CGY,7,4,11,0,0,0,2,0,47,397,0,0,4,10.196296296296296,27,0.4074074074074074,0.25925925925925924,0.14814814814814814,1.7407407407407407,RW,93,38
8474150,Mikael Backlund,20092010,CGY,1,9,10,5,0,0,0,0,47,404,0,0,6,12.601449275362318,23,0.43478260869565216,0.043478260869565216,0.391304347826087,2.0434782608695654,C,90,40
8475766,Austin Watson,20152016,NSH,3,7,10,-4,0,0,0,0,55,874,0,0,32,10.002631578947367,57,0.17543859649122806,0.05263157894736842,0.12280701754385964,0.9649122807017544,LW,96,41
8476278,Colin Blackwell,20192020,NSH,3,7,10,7,0,0,0,0,31,405,0,0,10,10.95432098765432,27,0.37037037037037035,0.1111111111111111,0.25925925925925924,1.1481481481481481,C,78,35
8476469,Joel Armia,20152016,WPG,4,6,10,2,0,0,1,0,52,726,0,2,12,12.16124031007752,43,0.23255813953488372,0.09302325581395349,0.13953488372093023,1.2093023255813953,RW,78,35
8476880,Tom Wilson,20132014,WSH,3,7,10,1,1,1,0,0,63,913,0,0,151,7.938414634146342,82,0.12195121951219512,0.036585365853658534,0.08536585365853659,0.7682926829268293,RW,90,38
8476927,Teddy Blueger,20182019,PIT,6,4,10,7,0,0,1,0,33,454,1,3,15,11.057142857142859,28,0.35714285714285715,0.21428571428571427,0.14285714285714285,1.1785714285714286,C,100,44
8477839,Conor Sheary,20152016,PIT,7,3,10,-1,0,0,0,0,51,603,0,0,8,9.753030303030302,44,0.22727272727272727,0.1590909090909091,0.06818181818181818,1.1590909090909092,LW,104,48
8478462,Nicolas Roy,20192020,VGK,5,5,10,3,1,1,1,0,42,439,0,0,8,11.429166666666665,28,0.35714285714285715,0.17857142857142858,0.17857142857142858,1.5,C,86,39
8478831,Kevin Stenlund,20192020,CBJ,6,4,10,2,3,5,1,0,57,570,0,0,8,13.981770833333334,32,0.3125,0.1875,0.125,1.78125,C,81,33
8478831,Kevin Stenlund,20202021,CBJ,5,5,10,-4,0,1,1,0,42,518,0,0,8,12.529166666666667,32,0.3125,0.15625,0.15625,1.3125,C,48,18
8478891,Mason Appleton,20182019,WPG,3,7,10,9,0,0,1,0,29,427,0,0,4,8.204166666666667,36,0.2777777777777778,0.08333333333333333,0.19444444444444445,0.8055555555555556,C,99,47
8478975,Mason Marchment,20202021,FLA,2,8,10,4,0,0,0,0,50,611,0,0,18,14.135858585858585,33,0.30303030303030304,0.06060606060606061,0.24242424242424243,1.5151515151515151,LW,79,37
8479390,Taylor Raddysh,20212022,CHI,6,4,10,-4,3,3,0,0,43,404,0,0,2,15.569841269841268,21,0.47619047619047616,0.2857142857142857,0.19047619047619047,2.0476190476190474,RW,68,28
8479414,Nathan Bastian,20202021,NJD,3,7,10,0,0,0,0,0,46,795,0,0,21,12.620731707317074,41,0.24390243902439024,0.07317073170731707,0.17073170731707318,1.1219512195121952,RW,45,19
8479968,Vinni Lettieri,20212022,ANA,5,5,10,-8,2,5,0,0,50,477,0,0,6,12.515591397849462,31,0.3225806451612903,0.16129032258064516,0.16129032258064516,1.6129032258064515,C,76,31
8479996,Cody Glass,20202021,VGK,4,6,10,6,4,5,0,0,28,493,0,0,8,14.540123456790123,27,0.37037037037037035,0.14814814814814814,0.2222222222222222,1.037037037037037,C,82,40
